0.000000	0.593536	Throughout 
0.593536	0.731925	the
0.735000	1.735000	 centuries 
2.254205	2.610941	people
2.610941	2.915397	have
2.915397	3.518159	explained
3.515084	3.733431	the
3.736506	4.262385	rainbow
4.262385	4.514561	in
4.515192	4.903095	various
4.897923	5.420299	ways
6.009911	6.330578	Some 
6.335750	6.651244	have
6.646072	7.271889	accepted
7.277061	7.514975	it
7.519976	7.695826	as
7.695521	7.816208	a
7.816208	8.538503	miracle
8.725019	9.182167	without 
9.181863	9.744647	physical
9.744647	10.586072	explanation
11.418060	11.739897	to 
11.739897	11.983449	the
11.983449	12.983449	hebrews
13.157720	13.749204	it
13.749204	14.044946	was
14.044946	14.201516	a
14.199714	14.704066	token
14.704066	15.122308	that
15.122308	15.515949	there
15.515949	15.743522	would
15.743522	15.858388	be
15.862891	16.358694	no
16.358694	16.841450	more
16.845799	17.415538	universal
17.419887	18.007023	floods
19.595198	19.975545	the
19.968230	20.312006	greeks 
20.312006	20.716477	used 
20.716477	20.930247	to
20.929585	21.434087	imagine
21.434087	21.973381	that
22.412646	22.595310	it
22.595310	22.795371	was
22.786672	22.934544	a
22.938893	23.512981	sign
23.508631	23.721740	from 
23.711568	23.881185	the 
23.872487	24.311751	gods
24.307402	24.608967	to
25.151137	25.790462	foretell
25.790462	26.161613	war
26.334106	26.445292	or
26.443754	26.563692	a
26.566767	27.011150	heavy
27.011150	27.389413	rain
0.000000	0.593536	Throughout 
0.593536	0.985560	the
0.985560	1.678891	 centuries 
1.681756	2.051341	people
2.051341	2.183131	have
2.183131	2.695966	explained
2.698831	2.836351	the
2.833486	3.359365	rainbow
3.360647	3.612823	in
3.612767	4.000670	various
3.999542	4.521918	ways
4.850447	5.171114	Some 
5.174192	5.394798	have
5.394798	5.907633	accepted
5.910498	6.148412	it
6.274353	6.450203	as
6.463443	6.615288	a
6.615288	7.245588	miracle
7.245588	7.569334	without 
7.572199	7.933189	physical
7.933189	8.978029	explanation
9.322714	9.644551	to 
9.640730	9.884282	the
9.884255	10.884255	SR
9.884255	10.884255	h hebrews
10.884140	11.030255	it
11.030255	11.357512	was
11.465735	11.622305	a
11.666286	12.081711	token
12.081711	12.499953	that
12.720606	13.114247	there
13.262091	13.548591	would
13.545726	13.754872	be
13.754872	13.903852	no
13.900987	14.339332	more
14.336467	14.969632	universal
14.963902	15.622852	floods
16.104173	16.484520	the
16.485218	16.828994	greeks 
16.826153	17.023838	used 
17.020973	17.192873	to
17.192873	17.579648	imagine
17.576783	17.760143	that
17.760143	17.932044	it
17.929179	18.129240	was
18.126864	18.274736	a
18.275844	18.628239	sign
18.628239	18.797274	from 
18.797274	18.966891	the 
18.963444	19.267134	gods
19.267134	19.568699	to
19.911050	20.625145	foretell
20.625145	21.089275	war
21.094019	21.205205	or
21.203667	21.323605	a
21.326680	21.891475	heavy
21.891475	22.613456	rain
